Date,ATR5,std5,norm_tr,vol_ratio_5,roc2,roc5,rsi7,MA5,MA10,candle_body_pct,vol_spike_5,return_1d,target
1999-03-23,8.06657485961914,0.020802360339685248,0.04285717432534533,387.77209546891214,-0.04698004775704667,-0.060168736313259696,41.07136914164007,43.382502746582034,43.47829322814941,4.912297834429821,1.7149651137323614,-0.03520737323924372,1
1999-03-24,8.298747253417966,0.029547667721984583,0.04654114915860944,280.85963777247247,-0.0024710113312317317,-0.021212203096711457,42.85711625920995,43.19624252319336,43.42773780822754,3.1386375427246094,1.158933128447164,0.033930982679586386,1
1999-03-25,8.428757476806638,0.033640365693305425,0.031395491539860855,250.55487070653325,0.07170296104246998,-0.004756746473373874,52.17382044918351,43.15366439819336,43.512882995605466,4.796337617842179,1.0236757583995328,0.036532398192567817,1
1999-03-26,8.315085601806638,0.03146321703506108,0.02127602841928874,264.2795742260148,0.02538703362135708,0.010372143361409014,51.06381139900693,43.24413299560547,43.656568145751955,8.332080078125,1.0111894415567237,-0.010752548198826317,1
1999-03-29,8.64336700439453,0.03322685300984759,0.03490459076006494,260.1319782476197,0.02508970733813265,0.0599131475601542,55.48375042893467,43.76033477783203,43.83750495910645,4.213218539368873,0.6249572265185808,0.03623184014444436,1
1999-03-30,8.827165222167967,0.024396619779459314,0.02136592606278344,361.8191906077079,0.02898555868793684,0.09090931619281317,61.648757306936574,44.51601791381837,43.9492603302002,8.486828219506041,0.7079968129682386,-0.0069929152683605444,1
1999-03-31,8.80898208618164,0.025988211932119344,0.041969151751289055,338.96068375887165,-0.021561725456017866,0.03962852513110904,60.56327789937892,44.856607055664064,44.02642478942871,5.039642333984375,1.1896775309068903,-0.014671406087293448,1
1999-04-01,8.818392944335937,0.02239100947152896,0.030148901857063887,393.836327725593,0.005868495127942408,0.023895008307654342,79.00772360281582,45.06947631835938,44.11157035827637,6.104023326526988,1.2351273984638493,0.020845737495217342,1
1999-04-05,9.227398681640624,0.02395307807977363,0.031410890809376125,385.2280968195227,0.057772562752429035,0.07246385343365103,79.70488157385208,45.7080810546875,44.47610702514648,4.832329358552632,0.8704926048160372,0.03617277704251065,0
1999-04-06,9.101293945312499,0.020811173996251212,0.026399251784878,437.3272717316162,0.03821475020101461,0.037004754483943136,74.47806829052813,46.04600982666015,44.90317230224609,6.4701385498046875,1.0705726305482657,0.001970687904320867,0
1999-04-07,9.213365173339842,0.02144815169854331,0.05135242750987082,429.5645285819936,-0.00844595521816971,0.03345072511065883,74.30559749909568,46.34934692382812,45.43268241882324,3.8513992111404223,1.415579975116109,-0.010396155544507568,0
1999-04-08,9.219403076171876,0.0178798605440217,0.04069175203075918,515.6305919429819,-0.0025288272530381573,0.05717690682262555,67.35298656679538,46.86023025512695,45.85841865539551,4.010361089939025,0.9509846596861143,0.007949977494073224,0
1999-04-09,9.083519744873048,0.01711000833121548,0.01512431913231668,530.8892648696777,0.014196847769975651,0.04200745207703216,74.26044939702606,47.2433967590332,46.15643653869629,10.92479938009511,0.6501692847980148,0.0061975994993652694,0
1999-04-12,8.747228240966797,0.008039312309477213,0.0291291989979403,1088.0567770274395,-0.0005630363221831303,-0.0011258421415459852,80.44876330933533,47.23275604248047,46.470418548583986,5.306549072265625,1.2631934046840052,-0.006718994186541649,0
1999-04-13,8.69536895751953,0.009790894499953373,0.035568657283515236,888.1077165687915,-0.020157223372280986,-0.016577760128863916,62.413648888743886,47.075765228271486,46.56088752746582,5.5646051370872645,1.0895032699752838,-0.013529131340565548,0
1999-04-14,8.689859771728516,0.017168990782247304,0.06514997303232237,506.13690006251335,-0.047351030332436705,-0.040318132612948254,19.930283757338543,46.697923278808595,46.52363510131836,3.5521328125,1.9304367729231307,-0.03428575548088253,1
1999-04-15,8.644264221191406,0.018615403963148185,0.054676788116984586,464.36081850836786,-0.021142893469505486,-0.03492965559396899,29.53859319447018,46.367977142333984,46.61410369873047,2.9771609889302506,1.363035426905173,0.013609473077537126,1
1999-04-16,8.467960357666016,0.019089947655114094,0.038841848091270066,443.58216746589636,-0.015975825288131684,-0.06886896797408404,24.742518687116885,45.71340789794922,46.478402328491214,5.327299360795455,1.1206026369257835,-0.02918806419186426,1
1999-04-19,8.510029602050782,0.02325166923731738,0.08873108716729076,365.9965018078251,-0.0747224553268383,-0.10653903031271816,13.178523303466008,44.70760498046875,45.97018051147461,2.7091158745433193,1.1367013546539066,-0.04690341090323502,1
1999-04-20,8.54708251953125,0.030950238107465135,0.05144045696706559,276.1556305271109,-0.025255649637150768,-0.07371393190396558,20.848093949198656,44.02110900878906,45.54843711853027,2.785400390625,0.9356858379024336,0.022713082297985743,1
1999-04-21,8.783578491210937,0.039275451167245755,0.06075861628373663,223.6404224564608,0.07318619651409719,0.006509228816036883,39.60113040825159,44.07965087890625,45.38878707885742,2.1323380903764177,0.6611376469678217,0.04935217422143556,1
1999-04-22,8.951599121093748,0.04070852878973918,0.031091993007584088,219.89493079764776,0.07772918797003392,0.019848071119862754,49.59781133108153,44.26058731079102,45.3142822265625,4.961702913851352,0.865773534283885,0.027042411923959175,0
1999-04-23,9.233162689208983,0.036060479226605095,0.041801971325293945,256.04658859876827,0.04056446070676589,0.06434146619010916,61.90487974924969,44.83000869750977,45.27170829772949,3.6649848090277777,0.5155773789366745,0.013166008166571874,0
1999-04-26,9.513741302490233,0.01346460671594924,0.03097023217935765,706.5740205557519,0.0364914858916634,0.14242893789469724,63.81632538924107,46.03138198852539,45.36949348449707,5.030301558409686,0.49761336515513127,0.0230223650784549,0
1999-04-27,9.556118011474608,0.023523119357189426,0.047919386901239834,406.2436561396756,0.007344357929379486,0.0999380201360267,68.09943861114968,46.89349517822266,45.45730209350586,4.203784431378866,1.5393207220130296,-0.015325185141844888,0
1999-04-28,9.144004821777342,0.026469282554583997,0.04075063720741846,345.4572220807612,-0.049012976654594476,0.012345386626354982,71.78053716973908,47.00524826049805,45.54244956970215,5.050464582243724,0.7634717437484585,-0.03421209825256111,1
1999-04-29,8.857251739501953,0.022817378697469092,0.03575568748724687,388.18007348426926,-0.04206406313734301,-0.022323817920798517,64.87168566013302,46.79770355224609,45.52914543151856,4.99395986703726,1.715997648458952,-0.00813011311342271,0
1999-04-30,8.802296447753907,0.021701583943034758,0.05670636764030101,405.6061746856525,-0.0017420957349250088,-0.02881385804812031,54.02675609311772,46.5262939453125,45.678151321411136,3.2327660250376504,1.1944895664125952,0.0064403783832467365,0
1999-05-03,8.4299560546875,0.01502261275953565,0.027300494580009417,561.1511252818893,0.0011713365264529596,-0.05563973923021437,40.08071397274174,45.99013442993164,46.01075820922851,6.490123820754717,0.7968264077759034,-0.005235324386783868,1
1999-05-04,8.38486557006836,0.01505519543815354,0.046754167177767786,556.9416620669742,-0.020942465141066235,-0.05608533711048436,27.165206187894526,45.45796356201172,46.17572937011719,4.178696361940299,1.1235624482947462,-0.01578980550812159,1
1999-05-05,8.667036437988282,0.01796583573862119,0.06840718925667685,482.4176600566784,0.0140351497891964,0.006969048973911818,30.884415536188158,45.521827697753906,46.26353797912598,2.054920763072401,0.8585899744920827,0.030303440732714515,1
1999-05-06,8.659422302246094,0.024857372559634144,0.05482109121233804,348.36434468171103,-0.007129860571615465,-0.021662465215585902,26.271389788788653,45.324927520751956,46.06131553649902,3.7844864282852564,1.0892699721749217,-0.036332307380929296,1
1999-05-07,8.600072479248047,0.025928410769212533,0.03464414684347925,331.685291312177,-0.022491581923692605,-0.013961504428099958,43.216188645643925,45.197207641601565,45.861750793457034,4.85509521484375,1.1605914280789889,0.014362550040066369,1
